irregular verb: ieratis {{c1::ierā́tis, 2nd, pl, pluperfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ii {{c1::íī, 1st, sg, pefect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ibatis {{c1::ībā́tis, 2nd, pl, imperfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: eas {{c1::éās, 2nd, sg, present, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: eant {{c1::éant, 3rd, pl, present, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ite {{c1::ī́te or íte, 2nd or M voc sg perf passive participle (rare), pl, present, imperative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ieritis {{c1::ierī́tis, 2nd, pl, perfect, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ierunt {{c1::iḗrunt, 3rd, pl, pefect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ibam {{c1::ī́bam, 1st, sg, imperfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: eo {{c1::éō, 1st, sg, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: eamus {{c1::eā́mus, 1st, pl, present, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: eundi {{c1::eúndī, gerund or MN gen sg M nom pl fut pass participle (rare), unknown, unknown, unknown, unknown::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ierint {{c1::íerint, 3rd, pl, future perfect, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: ibis {{c1::ī́bis, 2nd, sg, future, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: irem {{c1::ī́rem, 1st, sg, imperfect, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: is {{c1::īs, 2nd, sg, present, indicative, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: irent {{c1::ī́rent, 3rd, pl, imperfect, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
irregular verb: issetis {{c1::īssḗtis, 2nd, pl, pluperfect, subjunctive, active::macrons, person, number, tense, mood, and voice}}	Wheelock	37	irregularVerb
