Noun Ending/declension/gender: ibus 3 N . {{c1::ibus: dat or abl pl::case(s) and number(s) for macron(s)}}	Wheelock	7	noun
Noun Ending/declension/gender: ibus 4 M . {{c1::ibus: dat or abl pl::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: ibus 4 F . {{c1::ibus: dat or abl pl::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: ibus 4 N . {{c1::ibus: dat or abl pl::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: is 1 M . {{c1::īs: dat or abl pl::case(s) and number(s) for macron(s)}}	Wheelock	2	noun
Noun Ending/declension/gender: is 1 F . {{c1::īs: dat or abl pl::case(s) and number(s) for macron(s)}}	Wheelock	2	noun
Noun Ending/declension/gender: is 2 M . {{c1::īs: dat or abl pl::case(s) and number(s) for macron(s)}}	Wheelock	3	noun
Noun Ending/declension/gender: is 2 N . {{c1::īs: dat or abl pl::case(s) and number(s) for macron(s)}}	Wheelock	4	noun
Noun Ending/declension/gender: is 3reg M . {{c1::is: gen sg::case(s) and number(s) for macron(s)}}	Wheelock	7	noun
Noun Ending/declension/gender: is 3reg F . {{c1::is: gen sg::case(s) and number(s) for macron(s)}}	Wheelock	7	noun
Noun Ending/declension/gender: is 3istem M . {{c1::is: gen sg; īs: acc pl (Republican and Golden)::case(s) and number(s) for macron(s)}}	Wheelock	14	noun
Noun Ending/declension/gender: is 3istem F . {{c1::is: gen sg; īs: acc pl (Republican and Golden)::case(s) and number(s) for macron(s)}}	Wheelock	14	noun
Noun Ending/declension/gender: is 3 N . {{c1::is: gen sg::case(s) and number(s) for macron(s)}}	Wheelock	7	noun
Noun Ending/declension/gender: ium 3istem M . {{c1::ium gen pl::case(s) and number(s) for macron(s)}}	Wheelock	14	noun
Noun Ending/declension/gender: o 2 M . {{c1::ō: dat or abl sg::case(s) and number(s) for macron(s)}}	Wheelock	3	noun
Noun Ending/declension/gender: o 2 N . {{c1::ō: dat or abl sg::case(s) and number(s) for macron(s)}}	Wheelock	4	noun
Noun Ending/declension/gender: orum 2 M . {{c1::ōrum: gen pl::case(s) and number(s) for macron(s)}}	Wheelock	3	noun
Noun Ending/declension/gender: orum 2 N . {{c1::ōrum: gen pl::case(s) and number(s) for macron(s)}}	Wheelock	4	noun
Noun Ending/declension/gender: os 2 M . {{c1::ōs: acc pl::case(s) and number(s) for macron(s)}}	Wheelock	3	noun
Noun Ending/declension/gender: u 4 M . {{c1::ū: abl sg::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: u 4 F . {{c1::ū: abl sg::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: u 4 N . {{c1::ū: nom or dat or acc or abl sg::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: ua 4 N . {{c1::ua: nom or acc pl::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: ui 4 M . {{c1::uī: dat sg::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: ui 4 F . {{c1::uī: dat sg::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: um 2 M . {{c1::um: acc sg::case(s) and number(s) for macron(s)}}	Wheelock	3	noun
Noun Ending/declension/gender: um 2 N . {{c1::um: nom or acc sg::case(s) and number(s) for macron(s)}}	Wheelock	4	noun
Noun Ending/declension/gender: um 3reg M . {{c1::um: gen pl::case(s) and number(s) for macron(s)}}	Wheelock	7	noun
Noun Ending/declension/gender: um 3reg F . {{c1::um: gen pl::case(s) and number(s) for macron(s)}}	Wheelock	7	noun
Noun Ending/declension/gender: um 3reg N . {{c1::um: gen pl::case(s) and number(s) for macron(s)}}	Wheelock	7	noun
Noun Ending/declension/gender: um 4 M . {{c1::um: acc sg::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: um 4 F . {{c1::um: acc sg::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: us 2 M . {{c1::us: nom sg::case(s) and number(s) for macron(s)}}	Wheelock	3	noun
Noun Ending/declension/gender: us 4 M . {{c1::us: nom sg, ūs: (gen sg) OR (nom or acc pl)::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: us 4 F . {{c1::us: nom sg, ūs: (gen sg) OR (nom or acc pl)::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: us 4 N . {{c1::ūs: gen sg::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: uum 4 M . {{c1::uum: gen pl::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: uum 4 F . {{c1::uum: gen pl::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
Noun Ending/declension/gender: uum 4 N . {{c1::uum: gen pl::case(s) and number(s) for macron(s)}}	Wheelock	20	noun
